,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
191,리스펙트커피,4.68,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190102_72%2F1546412763773NgCD4_JPEG%2Fuv9yddBEKE0z_z-VGdNto7E6.jpg,28,21,1,4,9.12
192,닥밭골북카페,4.34,,60,8,3,2,8.66
193,하남돼지집 부산남포점,4.57,,154,152,6,8,9.43
194,고카롱,4.63,,90,32,4,5,9.21
195,부촌오리마을,4.46,,18,6,0,1,8.64
197,피자비토랩 대신점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171019_167%2F1508397663503cCGMi_JPEG%2F-aJb7JLtaUF7FMAwfVHiUi1y.jpg,26,7,1,2,8.83
198,퀄리티족발,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161128_38%2F1480301921855ImMrd_JPEG%2F177077618926642_0.jpeg,12,9,0,3,8.89
199,대박횟집 남포점,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201209_169%2F1607516346308eTnLK_JPEG%2FHSfiOUZBNsCKtEvBtLs4WeKJ.jpg,156,107,6,8,9.42
200,보리정,4.45,,25,2,1,0,8.57
202,순대마을 대신점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170310_216%2F1489132752487WNscd_JPEG%2F186260568932332_0.jpg,32,9,1,3,8.77
203,1943 남포점,4.23,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200424_238%2F1587714910274e9Jj2_JPEG%2FJJwaOneNg2shLszpvQcfHjfe.jpg,126,25,5,5,8.83
204,토리고야,4.41,,205,210,7,9,9.37
205,조니비어 동대신점,4.81,,34,10,1,3,9.17
206,썬더치킨 서대신점,4.57,,105,4,5,1,8.85
207,우수식당,4.47,,160,174,6,8,9.33
208,오늘 여기서,4.57,,15,12,0,3,8.91
211,마루통구이,4.59,,131,6,6,1,8.89
